Order ID,Order Date,Order Mode,Customer ID,Product ID,Sales,Cost Price,Quantity,Discount
IFC-765959,8/27/2024,Online,IR034127,01JZ3NCA3XEVGABACM6PABXMVS,3.29,0.987,17,0.23
DJR-285022,02/09/2024,In-Store,MY031639,01JZ3NTBGS7CADRDT1PH54PJ3N,25.99,10.396,2,0.39
KAW-317265,8/31/2024,Online,WQ029470,01JZ3NR3AEE56EJDT1C4X1SYQR,3.49,1.396,12,0.28
SKS-295375,08/12/2024,In-Store,YX008923,01JZ3NTEM87F9K3WRE26T78T25,5.49,2.196,15,0.23
PNS-919797,4/15/2024,Online,XF009015,01JZ3NR2QG5M8SE0NWC3TFWF3C,14.99,5.996,8,0.3
QTJ-453216,07/06/2024,In-Store,AX023223,01JZ3NT1G7R5ZP4Z6QM65SZ81H,2.49,0.996,4,0.02
CZC-671468,01/11/2024,Online,OJ070002,01JZ3NT51313QAM4E4ZKXDYQ3D,3.29,1.316,10,0.16
AVA-234571,2/28/2024,In-Store,FP077912,01JZ3NR2RVZ1W8WTPC7ER64CQ1,12.99,5.196,4,0.23
KQE-755318,5/15/2024,Online,KM010380,01JZ3NR47M60NT642N0XTF1QTR,29.99,11.996,20,0.21
DYB-237208,12/05/2024,In-Store,CY080029,01JZ3NTJZFAPR5M95027AT7SYK,3.29,1.316,14,0.05
SYG-188801,2/14/2024,Online,IB003332,01JZ3NCGVD6EH3WJ8VK97TM2CC,24.99,7.497,16,0.24
LRM-458222,10/20/2024,In-Store,MP039738,01JZ3NCGQX2FRHVQH38DBR32BE,299.99,89.997,6,0.11
GLN-759165,06/03/2024,Online,PU073770,01JZ3NTGHA2Z08EEPBNZX59ZBG,19.99,7.996,17,0.32
HCK-215996,07/07/2024,In-Store,XP047703,01JZ3NCAEJ3FWKYVC0PPTH48TC,2.29,0.687,15,0.25
SIC-295753,06/03/2024,Online,UQ041561,01JZ3NCAD0DP22CG9M1J1RETVP,29.99,8.997,10,0
TDK-483180,2/20/2024,In-Store,QV002659,01JZ3NTCVC9FP5AT5005VB6SD0,109.99,43.996,12,0.04
ZEI-534550,12/01/2024,Online,SD058722,01JZ3NT41CZZK9059QXMMFDG45,2.49,0.996,9,
IOA-046775,10/10/2024,In-Store,FH010316,01JZ3NCGC48RC43KDY3ZCP2CYK,79.99,23.997,12,
RGJ-528718,9/30/2024,Online,RB087794,01JZ3NR5EKYAT69QM1WDJ0C3FK,299.99,119.996,5,0.04
KMV-233267,11/10/2024,In-Store,ST070258,01JZ3NTK0PF89ZMV5TTW1QK36S,2.99,1.196,19,0.33
SVE-121796,10/22/2024,Online,PR048585,01JZ3NC9BAZRVBDF7RZV63BK22,49.99,14.997,17,0.03
RQW-962059,03/02/2024,In-Store,ON087532,01JZ3NSYFFWT8F22WTX9RN6NMH,12.99,5.196,15,0.07
GGB-381489,06/11/2024,Online,MC063078,01JZ3NCA1W3F3MY6XR6THXQSAH,4.99,1.497,5,0.08
HUW-448126,09/06/2024,In-Store,KS006371,01JZ3NSYJ5FQN5P7Z6YE0CBEW2,1.99,0.796,15,0.06
TBB-265179,09/12/2024,Online,PR048585,01JZ3NC9BAZRVBDF7RZV63BK22,49.99,14.997,19,0.18
PVO-064214,11/23/2024,In-Store,GE075251,01JZ3NTKH728PYKJHMM16MBAS3,15.99,6.396,3,0.05
ECX-674753,7/17/2024,Online,NN069494,01JZ3NCFQWMEND7FMSNNWS4FRH,14.99,4.497,7,0.24
EZQ-052691,2/28/2024,In-Store,ID044410,01JZ3NCAM4S6R46A1H8S5RCY5N,2.99,0.897,8,0.2
IOC-445531,12/03/2024,Online,EB020382,01JZ3NCANMKZ7CT3PF9EFBSTJ9,49.99,14.997,2,0.13
FJR-527963,8/16/2024,In-Store,IK074906,01JZ3NCADJPMY9S0DNRY878Z4G,22.99,6.897,15,0.01
YND-202520,10/01/2024,Online,ZK040265,01JZ3NC9WV53VW2A9WF5RMKD1Y,6.99,2.097,20,
CHC-480828,06/04/2024,In-Store,AN082631,01JZ3NT9M3PJA02SQKQE863JC3,2.99,1.196,16,0.19
WTE-635395,8/22/2024,Online,EW044272,01JZ3NCCMCHWQRWZM670FBSVHM,49.99,14.997,2,0.22
FMD-414110,8/22/2024,In-Store,OB060281,01JZ3NTFVS1MM3WVFAQCEZ72B3,1.89,0.756,5,
JOD-107780,6/23/2024,Online,VG036239,01JZ3NR12SF3Z3Z29X6X95S1VN,6.99,2.796,5,0.09
UWF-187051,04/08/2024,In-Store,PA050829,01JZ3NSYEVB9PQGDQ8258ZMY9C,3.49,1.396,7,0.35
JPG-228092,12/26/2024,Online,QH079879,01JZ3NTD5GHDRWHBP57PNK6V7F,3.99,1.596,15,0.09
CFM-834063,7/26/2024,In-Store,UN029150,01JZ3NTF4P3DPAZHJMFFX2PW45,4.49,1.796,20,0.36
PUF-490416,4/18/2024,Online,NN020680,01JZ3NTECMRP5D1M5TVNNEXQ6X,4.99,1.996,16,0.09
VUN-969833,5/21/2024,In-Store,JZ004144,01JZ3NT4QPXXP40DE0G1X47N4Q,19.99,7.996,12,0.08
KSA-114609,5/20/2024,Online,LG018760,01JZ3NC9ZQKV7FDACKF9H8GRVV,59.99,17.997,13,0.1
RTQ-135595,4/15/2024,In-Store,TS050001,01JZ3NRAPEAVY1AB4G21VFWJEC,6.49,2.596,20,0.29
VCP-792582,4/21/2024,Online,EW044272,01JZ3NCCMCHWQRWZM670FBSVHM,49.99,14.997,15,0.38
PCG-629645,09/10/2024,In-Store,KB068044,01JZ3NCAPJXA8QRSWP2R5V8NMB,4.29,1.287,18,0.09
DBU-955369,6/17/2024,Online,IC043696,01JZ3NR4ERVX5ZKAFNQGX86CW3,1.99,0.796,6,0.14
MLJ-382135,5/15/2024,In-Store,TB024905,01JZ3NCGYMZSYV4YHNG22P2P9R,3.49,1.047,19,0.19
EVC-819163,4/30/2024,Online,BB052572,01JZ3NT055DDKHM9VGTFTY430F,10.99,4.396,7,0.25
OBY-151510,4/24/2024,In-Store,UU017281,01JZ3NTHKZ988AWYS5ZKFP12TW,3.99,1.596,6,0.37
YWC-711021,9/26/2024,Online,TX089640,01JZ3NTDQ7ZX588R70KAAZ7F5H,99.99,39.996,1,0.36
UYH-958033,10/31/2024,In-Store,BB066880,01JZ3NC9EHJ03VMTPJATE37342,34.99,10.497,2,0.25
KHP-780130,01/05/2024,Online,BP098394,01JZ3NT3FWJHJC7A65W03ZYD92,3.99,1.596,19,0.34
KSU-639896,7/19/2024,In-Store,DZ023531,01JZ3NR2QSK8TSZDXPHYCYRMP7,129.99,51.996,13,0.15
BBN-442611,9/28/2024,Online,TI089468,01JZ3NSX8TV9JBR2H9P32ACQX2,4.49,1.796,20,0.37
MBV-309934,11/24/2024,In-Store,YG071594,01JZ3NR4MH8B1KD1DG3FYRNSBN,2.59,1.036,13,0.06
FQY-484115,08/11/2024,Online,MU076273,01JZ3NT9PM8RMH0WJ2NR9CWSB8,3.79,1.516,6,0.35
LLK-941577,5/15/2024,In-Store,RT001473,01JZ3NTD09XS4J8VDZG49NBMCR,19.99,7.996,15,0.08
QYM-283418,10/29/2024,Online,BG041780,01JZ3NTHWCVX3NBQPJ6RPJS88Q,24.99,9.996,20,0.25
ENB-620257,11/18/2024,In-Store,VL083988,01JZ3NT9481T3VQZB54C6E3KWR,14.99,5.996,8,0.28
GXF-246387,11/03/2024,Online,HJ060494,01JZ3NR5K3CT6GSE9KQS3MCPJZ,58.99,23.596,5,0.32
VIR-428537,7/24/2024,In-Store,AZ031509,01JZ3NTESGHCTVABVKXGK53F95,129.99,51.996,16,0.08
KEM-561953,08/03/2024,Online,SS011385,01JZ3NT8TT0ASMVMSGXEYPQ0RK,149.99,59.996,16,0.15
YZI-399097,7/15/2024,In-Store,DC079292,01JZ3NQZYMEN37E684SXYMNSXZ,24.99,9.996,5,0.04
SJC-872666,6/21/2024,Online,IM046831,01JZ3NCF16ZEA15NKTHQT9FA48,5.99,1.797,4,0.35
YSF-529259,7/14/2024,In-Store,PF020673,01JZ3NR9J11CRZF2HBKV9E2JGX,3.49,1.396,15,0.37
HUT-678446,11/08/2024,Online,HJ024431,01JZ3NCGXV2V0M59ATFCWZYC82,29.99,8.997,12,0.07
TIQ-798216,6/21/2024,In-Store,ZI012690,01JZ3NT8X72B3HCETQ4PMTS2PF,59.99,23.996,6,0.29
QDC-440008,6/27/2024,Online,EI066899,01JZ3NR7BPZNZNH9BF46F37VRA,59.99,23.996,1,0.04
DWM-010992,01/08/2024,In-Store,BB052572,01JZ3NT055DDKHM9VGTFTY430F,10.99,4.396,20,0.22
LFK-164495,06/03/2024,Online,CA001530,01JZ3NSYWRD12Y0WE6YBP45PCS,79.99,31.996,2,0.04
XNW-233327,7/21/2024,In-Store,VN032443,01JZ3NCC6RCGFZ9A3K2ZBBZ4AF,3.99,1.197,10,0.39
TUO-694134,09/07/2024,Online,TZ055834,01JZ3NCGVSG8SAVGE89R9BEVSZ,99.99,29.997,5,0.35
UYF-310509,03/05/2024,In-Store,LQ023488,01JZ3NRAQMWJDY6JCDKQT3Q90F,4.99,1.996,19,0.32
BCV-908609,8/27/2024,Online,BK071778,01JZ3NTFNRTV1V6EBA4GMC8JXT,5.99,2.396,15,0.23
SGZ-901260,02/10/2024,In-Store,BC021992,01JZ3NR2D5HTX2DZJCT69E6C0Y,3.49,1.396,1,0.27
QZA-650174,10/12/2024,Online,SJ093928,01JZ3NCC0K1BGNDQJRMVM2Z424,3.49,1.047,18,0.31
GKL-154764,8/13/2024,In-Store,KN081054,01JZ3NCCJ2DXYB1RWV8MNBEPFN,4.49,1.347,19,0.4
ANR-205863,09/08/2024,Online,MG053337,01JZ3NR6YQQW9YGWNDJJY9HAMQ,9.99,3.996,19,
MNQ-291324,5/28/2024,In-Store,UQ072061,01JZ3NCCEPA5VTEVFM9WQBEBXK,15.99,4.797,11,0.22
XUH-350965,12/04/2024,Online,DC012809,01JZ3NR1S69V3DYZXT30R629JQ,64.99,25.996,13,
ZRE-569559,09/03/2024,In-Store,UV068800,01JZ3NTFHW8HHNCMHFWN73DG5E,3.79,1.516,16,0.35
AJG-776849,4/22/2024,Online,PV059813,01JZ3NR37A4J3N39T91N8XXZG3,3.49,1.396,17,0.29
BYV-084663,04/09/2024,In-Store,UT075766,01JZ3NC9Q99J6E9WT990AYGR44,8.49,2.547,11,0.19
JKK-042314,12/06/2024,Online,AY077572,01JZ3NQZG99XWZRXF9CT3GMTEB,4.29,1.716,12,
YXC-032214,4/14/2024,In-Store,NK041669,01JZ3NR2S38117780N913JRKC4,4.99,1.996,6,0.28
STE-409690,10/23/2024,Online,CU022928,01JZ3NTKNXP3HJD0X5H9B7VHVE,2.99,1.196,11,0.11
KPU-403000,05/07/2024,In-Store,KI089155,01JZ3NT8HHDRM1ZMENA9D66RVV,4.99,1.996,10,0.24
FBT-826444,7/25/2024,Online,XA024137,01JZ3NCFTEW1PBSYPAACMXD8YP,19.99,5.997,14,0.02
ATC-963624,10/15/2024,In-Store,QM000750,01JZ3NR1M67CYX605DCP871281,899.99,359.996,9,0.34
MLW-637686,06/06/2024,Online,JM093006,01JZ3NSYHSGQ83PTBKHDNB40TZ,6.49,2.596,16,0.29
VUM-241474,11/15/2024,In-Store,EG007010,01JZ3NR40HK6JXB83ES2W6816G,4.99,1.996,1,0.32
JLG-184664,11/04/2024,Online,TO031732,01JZ3NTE0WKV3KV5DZG1RJW9PS,45.99,18.396,15,0.14
MKU-926413,05/02/2024,In-Store,XB009407,01JZ3NT1CY4423EQ1EXZJ9YY0K,49.99,19.996,14,0.13
NCF-832119,04/08/2024,Online,TX089640,01JZ3NTDQ7ZX588R70KAAZ7F5H,99.99,39.996,19,0.23
MVO-382657,04/06/2024,In-Store,VN032443,01JZ3NCC6RCGFZ9A3K2ZBBZ4AF,3.99,1.197,5,0.3
KYO-196692,06/02/2024,Online,MC047623,01JZ3NR2GA1PYYJYACA3HGP21P,19.99,7.996,16,
KRI-974380,11/15/2024,In-Store,OR084810,01JZ3NR26W47035NDKGRQZ41Q6,4.99,1.996,6,0.26
KBZ-755536,2/17/2024,Online,HJ046803,01JZ3NCH1WYQH46ANGEVPSXQN8,29.99,8.997,17,0.1
VSH-449274,4/20/2024,In-Store,LE096161,01JZ3NR1JY7YRFR16GWKJJ9KM7,29.99,11.996,17,0.18
VHO-108088,10/09/2024,Online,VA029829,01JZ3NRA34M61113YYA8NCT0S9,2.79,1.116,17,0.27
LGR-809608,12/08/2024,In-Store,IB011406,01JZ3NCBHQ1J4ZZMJ2ADNP8B1N,29.99,8.997,20,
NAU-972817,9/19/2024,Online,IN090564,01JZ3NCB9N3BNE4VWXX522ZNYN,359.99,107.997,6,0.29
OFD-826605,5/27/2024,In-Store,AK060338,01JZ3NRAWS7WV13FEN3N4G2AAZ,2.99,1.196,4,0.02
FHM-356875,03/09/2024,Online,VY052710,01JZ3NR18FNK2A85Z6DQNHH2Y7,19.99,7.996,9,0.23
ZTV-728368,5/18/2024,In-Store,GD009361,01JZ3NR53W95QPVZ0HD5JKS01J,4.79,1.916,2,0.03
RZC-108033,6/18/2024,Online,QV096048,01JZ3NT18M1D457CMXR2BE9C9V,29.99,11.996,12,
CBX-807290,10/17/2024,In-Store,QL014779,01JZ3NR27M8AEFN8XG398R4M61,2.99,1.196,8,0.38
VMX-067854,12/09/2024,Online,NW002733,01JZ3NTBEPWS0TSWZ9RMRW80HG,29.99,11.996,20,0.19
WDR-679661,6/20/2024,In-Store,RO053923,01JZ3NR49PNQVTK6QH1A81RTN9,44.99,17.996,9,0.15
VAH-936725,06/06/2024,Online,WO032878,01JZ3NR1XDTT9KZ7B0T1Z9FGV7,22.99,9.196,4,0.16
IDL-370977,03/04/2024,In-Store,US021421,01JZ3NT2SB73VJH28QM38EE8CC,79.99,31.996,5,0.28
MTB-473109,5/31/2024,Online,HO054448,01JZ3NCBJ5KP0SV5PYJV6W5AEF,2.49,0.747,10,0.08
CCC-123188,11/29/2024,In-Store,GD009361,01JZ3NR53W95QPVZ0HD5JKS01J,4.79,1.916,8,0.37
KGE-213525,12/23/2024,Online,LQ023488,01JZ3NRAQMWJDY6JCDKQT3Q90F,4.99,1.996,9,0.4
WPV-296937,03/04/2024,In-Store,VN053890,01JZ3NC9Y5864GSVSXNJPJ0ZA9,2.99,0.897,3,0.4
TGY-361644,02/07/2024,Online,TU097281,01JZ3NTPEZWGAZZWMHETHAZK7R,8.99,3.596,8,0.34
MVP-925815,8/30/2024,In-Store,BS082621,01JZ3NR0GA9A32V3K74C4VGSQW,5.49,2.196,12,0.16
VVO-252674,06/11/2024,Online,TY072354,01JZ3NTQBX2060AN5J455KVRCC,9.99,3.996,9,0.05
GUC-875146,02/04/2024,In-Store,RM099500,01JZ3NTK84AZRGP5R1ZZ518QC7,249.99,99.996,6,0.05
JPE-776954,11/25/2024,Online,HW036564,01JZ3NT6JS4BN93JXFPNBY504T,44.99,17.996,4,0.37
JGE-583684,01/02/2024,In-Store,TS050001,01JZ3NRAPEAVY1AB4G21VFWJEC,6.49,2.596,1,0.34
DRX-822104,12/19/2024,Online,PE086541,01JZ3NR28ZK6XFBKF3JV5EX9A2,8.49,3.396,18,0.04
WIA-387483,05/12/2024,In-Store,CY080029,01JZ3NTJZFAPR5M95027AT7SYK,3.29,1.316,1,0.24
YDU-733531,1/26/2024,Online,JH085942,01JZ3NCFYZQ0N3450VSYSGQQV2,39.99,11.997,5,0.16
MYE-158951,10/19/2024,In-Store,TV011085,01JZ3NTDAE28TACRQ6FRW7GNVJ,3.79,1.516,1,0.2
CXP-072207,7/15/2024,Online,MG053337,01JZ3NR6YQQW9YGWNDJJY9HAMQ,9.99,3.996,9,0.02
DAW-166691,12/17/2024,In-Store,RI069894,01JZ3NCB39P387B0FKST4RDJWP,2.99,0.897,19,0.18
TBH-469293,11/17/2024,Online,DO033037,01JZ3NSYPGE5N8VHXNKAD7X1TS,44.99,17.996,2,0.31
SLK-971362,12/09/2024,In-Store,SL054004,01JZ3NCF6T1MNH9QP2HAPB59JX,299.99,89.997,2,0.19
QGL-595286,04/05/2024,Online,TJ027077,01JZ3NT3Y6992R3PXBFP1WZ63W,49.99,19.996,5,0.12
JVV-410021,05/08/2024,In-Store,EB020382,01JZ3NCANMKZ7CT3PF9EFBSTJ9,49.99,14.997,19,0.2
VGJ-677950,8/13/2024,Online,NM018346,01JZ3NTDCG21Y0NJWF49GNJBFW,24.99,9.996,17,0.37
CFI-012633,01/07/2024,In-Store,RV058410,01JZ3NTPYPG30AK06DA9FD09ZF,14.99,5.996,20,0.13
JDV-344061,09/09/2024,Online,ST096711,01JZ3NC9PRZKNNS40487M49PPW,8.99,2.697,20,0.11
IIC-580616,05/06/2024,In-Store,OA038346,01JZ3NC9FS56X2S5EBZ4YGKG6P,34.99,10.497,2,0.35
ZKR-933732,9/19/2024,Online,ZN022267,01JZ3NTQ19WAF1F13X6XQQC1E1,249.99,99.996,9,0.05
SZB-847889,1/18/2024,In-Store,MS079836,01JZ3NQZ57EW8Q1KS6H3JHX2GH,9.99,3.996,19,0.11
FFW-273378,12/10/2024,Online,YA035366,01JZ3NSWWK6WY9F5Q88Q6T9P1Y,3.99,1.596,2,0.38
QQU-930002,04/05/2024,In-Store,LH092415,01JZ3NCBHANV6Y85PD3WXJYH9K,14.99,4.497,18,
JAT-020597,01/07/2024,Online,OB095351,01JZ3NT933WVW9VBCJPWZKH1B0,12.99,5.196,16,0.16
MXG-433769,04/06/2024,In-Store,PI019771,01JZ3NSWD9D3RMW5RZ87RVNDRV,14.99,5.996,15,0.02
HGR-649810,07/07/2024,Online,XK084873,01JZ3NCH6KDDRC206MBKX8BY60,22.99,6.897,18,0.17
OZX-187886,3/23/2024,In-Store,VO033812,01JZ3NTEXB5XFKA8VVT2ZC5FQ9,59.99,23.996,10,0.2
XQJ-028518,5/25/2024,Online,QV040850,01JZ3NCDX5W2F6NFVA4B8H829S,29.99,8.997,16,0.34
WDY-324207,7/19/2024,In-Store,NJ003936,01JZ3NTHX0N1PP4F7Y1TE1N6S2,10.99,4.396,8,0.1
GEO-307874,11/13/2024,Online,TI089468,01JZ3NSX8TV9JBR2H9P32ACQX2,4.49,1.796,6,0.32
WCX-025566,9/14/2024,In-Store,ZK023557,01JZ3NR5F40ME2FKPM62D7NY03,99.99,39.996,11,0.03
EKV-345200,4/27/2024,Online,WE040394,01JZ3NCETDY9BB5FQTXMQ4C7YW,19.99,5.997,15,0.1
HFX-608144,4/17/2024,In-Store,TR039952,01JZ3NR3DNVF9E9SK32JNMT4MJ,29.99,11.996,10,0.04
CYE-831914,7/17/2024,Online,GZ076830,01JZ3NR83YQFK098AQ58WBC217,2.49,0.996,18,0.2
VBM-879580,09/12/2024,In-Store,ID044410,01JZ3NCAM4S6R46A1H8S5RCY5N,2.99,0.897,4,0.2
RQI-381821,11/14/2024,Online,US021421,01JZ3NT2SB73VJH28QM38EE8CC,79.99,31.996,9,0.07
HFW-301720,04/04/2024,In-Store,EE008914,01JZ3NC9QMNKYCMXF37ZXBZ27V,5.49,1.647,18,0.32
OLC-796392,11/11/2024,Online,HG039736,01JZ3NCGN4M2ZQYAPPP0Z43TWG,39.99,11.997,8,0.01
WVQ-511023,04/10/2024,In-Store,DX009532,01JZ3NTB45J2S6RSZ8GPDHY3CS,24.99,9.996,17,0.4
UOD-663020,5/29/2024,Online,BB040839,01JZ3NCA9YGQS0HMZEB2H5DRPY,3.79,1.137,20,0.23
RFG-932267,12/11/2024,In-Store,NQ012592,01JZ3NC9AMK4SKJBGQM7Q14BZ8,1.99,0.597,1,0.29
HDH-389080,09/12/2024,Online,ML088845,01JZ3NR9TSHBWCBE2ADJDH42WQ,49.99,19.996,14,0.08
ZCN-078815,07/01/2024,In-Store,NV075312,01JZ3NR70PXFAY6X8HY9ENFHBA,29.99,11.996,6,0.05
JZE-244056,1/14/2024,Online,DX081067,01JZ3NRAGBA6BFVK9JHGSNA4N6,169.99,67.996,8,0.2
WSS-644864,7/26/2024,In-Store,SG001338,01JZ3NR4ZES0HDSCQEXEY1T7BN,2.79,1.116,11,0.4
GBL-053019,11/29/2024,Online,VL091300,01JZ3NCA8REQ92ZQ1VH6MXN4VM,2.49,0.747,17,0.05
DEN-546072,06/04/2024,In-Store,PS061538,01JZ3NR14V0B3HYMAA440CNMMA,8.99,3.596,12,0.24
SMM-675644,05/01/2024,Online,MV082790,01JZ3NSZTGKZ5KSVYGV7RNN1ZJ,39.99,15.996,5,0.13
IXQ-753440,12/05/2024,In-Store,NX088510,01JZ3NCCHJ8GB11H3J6Y18SWCV,15.99,4.797,2,0.34
AMT-769828,4/21/2024,Online,EJ013555,01JZ3NR0ZXH1GNETR4SCV5ST39,5.49,2.196,2,
DFW-011862,2/21/2024,In-Store,CJ020981,01JZ3NR5HADY5RD8JJ6S96S9BH,4.19,1.676,14,0.13
COW-704161,11/23/2024,Online,BP098394,01JZ3NT3FWJHJC7A65W03ZYD92,3.99,1.596,2,0.01
HPJ-255784,12/12/2024,In-Store,VO007288,01JZ3NR0XK272V52VMTYG8AR0Y,2.79,1.116,6,0.34
GBM-472971,10/15/2024,Online,AF019285,01JZ3NC9VDGA7TMP64DG2NQ8A5,5.99,1.797,7,0.4
MGW-658657,07/07/2024,In-Store,NM018346,01JZ3NTDCG21Y0NJWF49GNJBFW,24.99,9.996,4,
GKJ-624768,5/24/2024,Online,WK003264,01JZ3NCG1K22AZ0T99GT9G5EXJ,35.99,10.797,14,0.38
ZNN-603886,2/28/2024,In-Store,OL032772,01JZ3NR2KS8SZM130866XH3KKP,4.19,1.676,4,0.18
IRP-412387,08/10/2024,Online,LH092415,01JZ3NCBHANV6Y85PD3WXJYH9K,14.99,4.497,7,0.12
KZS-059602,09/09/2024,In-Store,IU070986,01JZ3NR77XH2N21FN18ENJXQ5N,4.49,1.796,8,0.23
AYW-396530,07/08/2024,Online,NK062797,01JZ3NR4PD7CTF9MHPE59JZS5Q,3.99,1.596,8,0.05
LEJ-756003,08/01/2024,In-Store,WI096964,01JZ3NTB9HP5CTCTBSZ5763SPE,199.99,79.996,10,0.15
RLJ-693275,8/14/2024,Online,IK074906,01JZ3NCADJPMY9S0DNRY878Z4G,22.99,6.897,19,0.08
SUB-886856,8/14/2024,In-Store,FA008596,01JZ3NC9ETTP8QPZ6WJZWSBZRF,2.99,0.897,20,0.07
LVX-016848,4/20/2024,Online,WY056153,01JZ3NR4NXY0N9A7E2KYVQS0F3,12.99,5.196,13,0.08
QQL-061277,03/08/2024,In-Store,HN087906,01JZ3NTE6123WVMYB810MS4DEM,15.99,6.396,6,0.22
HON-357062,5/20/2024,Online,UE005686,01JZ3NR921JVWNDYCKF47QPSZT,3.99,1.596,15,0.21
WIH-404644,8/20/2024,In-Store,FX082593,01JZ3NR576SJJYMQMS1FGQ4G8H,39.99,15.996,3,0.11
KTV-613151,02/08/2024,Online,LQ034862,01JZ3NCFEXA4VXBQBCS42BRDK9,109.99,32.997,7,
TJN-494441,05/08/2024,In-Store,PS061538,01JZ3NR14V0B3HYMAA440CNMMA,8.99,3.596,16,
LPS-467984,11/09/2024,Online,QH079879,01JZ3NTD5GHDRWHBP57PNK6V7F,3.99,1.596,7,0.21
GBF-599124,08/05/2024,In-Store,HU071636,01JZ3NR8NNF7M78AY6ZW4DM9N2,14.99,5.996,5,0.16
RTK-159203,6/13/2024,Online,TU074841,01JZ3NR5XJK5CTEG8C6G9DN2CD,3.79,1.516,14,0.34
FMS-018124,07/09/2024,In-Store,KF000783,01JZ3NCH0TV9XB0N7JV76JYJZS,29.99,8.997,15,0.06
BLR-416540,05/01/2024,Online,ZD092860,01JZ3NCGAJBZMEKPZVPHK481X5,24.99,7.497,5,0.36
KOO-599747,11/12/2024,In-Store,DT019771,01JZ3NCA9CC0204F973R4DZFPW,2.29,0.687,6,0.32
RMG-104576,10/07/2024,Online,BB069028,01JZ3NTFTVVBWCM2CM9YNJSVV2,4.29,1.716,3,0.22
WEG-406187,01/09/2024,In-Store,SR096075,01JZ3NC9DY6VKXCGJ3MKX57QYM,49.99,14.997,3,0.01
OZI-160112,09/02/2024,Online,HW000008,01JZ3NC9E8C5RMRS95J9F2K6XD,6.49,1.947,15,0.13
HMV-847747,12/15/2024,In-Store,DC079292,01JZ3NQZYMEN37E684SXYMNSXZ,24.99,9.996,9,
JPM-448742,10/14/2024,Online,AF019285,01JZ3NC9VDGA7TMP64DG2NQ8A5,5.99,1.797,18,0.38
JSZ-747098,06/06/2024,In-Store,SB024310,01JZ3NR3C4HBQGK74DAKRS4YJV,5.49,2.196,20,0.18
HYW-755218,04/06/2024,Online,UZ002058,01JZ3NR5MCQ41WZBYGNN2TF49F,34.99,13.996,11,0.14
AMH-216301,5/23/2024,In-Store,GT071613,01JZ3NCB2624NF7A7G8RRSPATS,5.99,1.797,13,0.26
WTB-657403,01/06/2024,Online,ZD058102,01JZ3NC9JB9GDZM5C430H9KAFD,6.49,1.947,12,0.3
KPT-283767,10/26/2024,In-Store,AX069026,01JZ3NR7MGQPCNTMBJ4WXACNMS,39.99,15.996,8,0.36
AEK-455035,9/13/2024,Online,RV058410,01JZ3NTPYPG30AK06DA9FD09ZF,14.99,5.996,11,0.26
WWF-783457,12/10/2024,In-Store,HJ026970,01JZ3NCF0JPCH0PFJ73R0K606R,2.99,0.897,9,0.29
VOE-082112,8/19/2024,Online,HQ023430,01JZ3NCAE7WM608F4447Q0H44T,89.99,26.997,16,0.27
VGX-961851,12/09/2024,In-Store,NK062797,01JZ3NR4PD7CTF9MHPE59JZS5Q,3.99,1.596,15,0.08
JSM-884116,03/03/2024,Online,FR079188,01JZ3NR1A2A645WJSVCCCB94S0,2.49,0.996,8,
VWK-061534,3/20/2024,In-Store,TE030635,01JZ3NT7GK03AX2SXMH3KQFQRT,39.99,15.996,19,0.28
LGJ-432363,10/20/2024,Online,MC063078,01JZ3NCA1W3F3MY6XR6THXQSAH,4.99,1.497,1,0.22
FPT-748813,6/26/2024,In-Store,MY094022,01JZ3NCA6WS3SNZHEVJA4HXZBB,89.99,26.997,19,0.05
GCN-124382,08/09/2024,Online,IU070986,01JZ3NR77XH2N21FN18ENJXQ5N,4.49,1.796,6,
IQF-675603,10/29/2024,In-Store,UR098924,01JZ3NCGGCVKYMR19Q3P1PEDD1,14.99,4.497,19,0.33
IUF-422508,08/04/2024,Online,ZX004486,01JZ3NT4NVNEWJZT3ARWM8X90K,29.99,11.996,11,0.03
OVJ-876931,9/26/2024,In-Store,II051569,01JZ3NR78T607XN8MYTVSVSVAR,5.99,2.396,19,0.35
DFU-287722,11/24/2024,Online,WK092369,01JZ3NCG55P0NX0TPWF98HH442,8.49,2.547,3,0.02
GPZ-165268,5/17/2024,In-Store,PB010207,01JZ3NTQ6MSBR4HAKY8FSMD8K1,5.99,2.396,20,0.36
LGC-592410,08/04/2024,Online,ER081600,01JZ3NR9BREN1RGFHWEAH0J4HJ,10.99,4.396,9,0.35
OLH-917414,3/22/2024,In-Store,KB068044,01JZ3NCAPJXA8QRSWP2R5V8NMB,4.29,1.287,11,0.38
LJG-339430,04/04/2024,Online,CN039794,01JZ3NR08J7EG9XW17NYPS52F9,19.99,7.996,2,0.27
GRJ-131229,09/09/2024,In-Store,VL091300,01JZ3NCA8REQ92ZQ1VH6MXN4VM,2.49,0.747,14,0.15
SND-380011,05/08/2024,Online,XS016671,01JZ3NCAAWB4F6XP9VFQWY135A,7.99,2.397,3,0.38
IBX-389294,2/28/2024,In-Store,QH024668,01JZ3NC9VY45GT7XFG63G4ST85,2.99,0.897,11,0.4
QGG-050358,10/04/2024,Online,RI031264,01JZ3NCBRMFKQ497PC6WYMQVJM,6.49,1.947,1,0.14
